pathway,NES,padj,size
Regulation Of DNA-templated Transcription Initiation (GO:2000142),-1.209071477481513,0.6288269758224487,8
Positive Regulation Of Microglial Cell Activation (GO:1903980),-1.2096195637607365,0.6014252305030823,5
DNA Catabolic Process (GO:0006308),-1.2096478677282236,0.5983753800392151,19
Positive Regulation Of Leukocyte Activation (GO:0002696),-1.2097887228302846,0.6211119294166565,20
Regulation Of Lymphocyte Apoptotic Process (GO:0070228),-1.2098224365296961,0.6163079738616943,7
Protein Transport (GO:0015031),-1.209916938860099,0.3269748091697693,313
Positive Regulation Of Endothelial Cell Migration (GO:0010595),-1.2100684748418231,0.5515953898429871,85
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558),-1.210134680094886,0.6087825298309326,5
Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),-1.2105273737038913,0.628889262676239,11
Regulation Of Ceramide Biosynthetic Process (GO:2000303),-1.2106426007996902,0.6189814805984497,9
Intermediate Filament Organization (GO:0045109),-1.2109125348320922,0.5727642774581909,68
Regulation Of Protein Localization To Plasma Membrane (GO:1903076),-1.2109321107616091,0.5591772794723511,80
Fatty Acid Beta-Oxidation (GO:0006635),-1.21096283933294,0.5886600613594055,49
"Blood Coagulation, Intrinsic Pathway (GO:0007597)",-1.21101669499423,0.6362832188606262,7
Very-Low-Density Lipoprotein Particle Remodeling (GO:0034372),-1.211018899055098,0.6312586665153503,7
Regulation Of Transmembrane Transport (GO:0034762),-1.2110403343178713,0.5886600613594055,32
Macrophage Differentiation (GO:0030225),-1.2110659452843135,0.615547776222229,21
Negative Regulation Of Protein Modification Process (GO:0031400),-1.2111164494542692,0.5575690269470215,78
Negative Regulation Of Secretion (GO:0051048),-1.2114152990523606,0.6157573461532593,13
Regulation Of Chemokine (C-C Motif) Ligand 5 Production (GO:0071649),-1.2117797186622712,0.6188998818397522,7
Vesicle Organization (GO:0016050),-1.2119675452952672,0.5257551670074463,94
"Positive Regulation Of Protein Localization To Chromosome, Telomeric Region (GO:1904816)",-1.2121626936565668,0.6043422222137451,11
Protein Polymerization (GO:0051258),-1.2121833548929242,0.578101634979248,63
Regulation Of Rhodopsin Mediated Signaling Pathway (GO:0022400),-1.212354954671704,0.6284684538841248,8
Monocarboxylic Acid Biosynthetic Process (GO:0072330),-1.2124060973017317,0.5762798190116882,65
Platelet Dense Granule Organization (GO:0060155),-1.2124443754712835,0.6189814805984497,22
Regulation Of Cytokine Production (GO:0001817),-1.2125485068618176,0.4604882001876831,167
Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894),-1.2128960281532006,0.6198444962501526,13
Negative Regulation Of Proteolysis (GO:0045861),-1.2129371418724422,0.5855405330657959,41
Regulation Of Cellular Ketone Metabolic Process (GO:0010565),-1.213019540038704,0.6438503861427307,13
Vesicle Coating (GO:0006901),-1.2133287869772837,0.6026353240013123,28
Telomere Maintenance In Response To DNA Damage (GO:0043247),-1.213470265583879,0.6198444962501526,11
rDNA Heterochromatin Formation (GO:0000183),-1.2136220867709056,0.615547776222229,6
Negative Regulation Of Calcium Ion Import (GO:0090281),-1.2136456411026981,0.6043422222137451,5
"Maturation Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",-1.213791785955582,0.6020587682723999,21
Positive Regulation Of Notch Signaling Pathway (GO:0045747),-1.2138310142066342,0.5866777300834656,33
Positive Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034137),-1.213881397126017,0.6043422222137451,5
Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590),-1.2139083908594988,0.5983753800392151,6
Vasoconstriction (GO:0042310),-1.2140942117838518,0.6022522449493408,9
Positive Regulation Of Viral Process (GO:0048524),-1.2141196550515816,0.580113410949707,41
Positive Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033141),-1.2141244248432093,0.6434312462806702,17
Positive Regulation Of Actin Filament Polymerization (GO:0030838),-1.214402404149638,0.5822345614433289,41
Regulation Of Bile Acid Metabolic Process (GO:1904251),-1.214406974013026,0.6014252305030823,6
Positive Regulation Of Histone H3-K4 Methylation (GO:0051571),-1.2144437868930733,0.604421854019165,12
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),-1.214818228447174,0.5886600613594055,39
Cholesterol Transport (GO:0030301),-1.214833820195677,0.587735116481781,51
"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",-1.2149641624133478,0.5617242455482483,55
Nucleolar Chromatin Organization (GO:1990700),-1.2152664079050737,0.6189814805984497,7
Positive Regulation Of Neuron Death (GO:1901216),-1.2156073921431803,0.5886600613594055,34
Regulation Of Amide Metabolic Process (GO:0034248),-1.2156803876354136,0.5866777300834656,41
Regulation Of mRNA Catabolic Process (GO:0061013),-1.2157069524949573,0.5664157271385193,46
Phospholipid Efflux (GO:0033700),-1.2157154711867308,0.6026353240013123,11
Protein Targeting To Membrane (GO:0006612),-1.2161832471220195,0.5635405778884888,72
Establishment Of Vesicle Localization (GO:0051650),-1.216355761003413,0.6014252305030823,18
Spermidine Metabolic Process (GO:0008216),-1.2163718860517492,0.6040728092193604,7
Pore Complex Assembly (GO:0046931),-1.2164578671202753,0.6087825298309326,19
Lysosomal Membrane Organization (GO:0097212),-1.216579351401127,0.6043422222137451,11
Heat Acclimation (GO:0010286),-1.2170368556046132,0.6184828281402588,5
Cellular Heat Acclimation (GO:0070370),-1.2170368556046132,0.6184828281402588,5
Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749),-1.2175874221449112,0.6014252305030823,5
Regulation Of Cholesterol Metabolic Process (GO:0090181),-1.2177779360290537,0.6128007769584656,23
Modification-Dependent Protein Catabolic Process (GO:0019941),-1.2178124492938276,0.43625888228416443,192
Regulation Of Centrosome Cycle (GO:0046605),-1.217915337356336,0.594832718372345,23
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895),-1.2179176481161864,0.6021360158920288,16
Cellular Response To Xenobiotic Stimulus (GO:0071466),-1.218025907327677,0.6188998818397522,26
Peptidyl-Lysine Modification (GO:0018205),-1.218128889348897,0.5242754220962524,94
Lamellipodium Organization (GO:0097581),-1.2181867075938355,0.5886600613594055,30
Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444),-1.2181975361672766,0.6031678915023804,17
Peroxisomal Transport (GO:0043574),-1.2183336616790787,0.6014252305030823,8
Positive Regulation Of Gene Expression (GO:0010628),-1.2184134859074915,0.2392076700925827,480
Membrane Lipid Biosynthetic Process (GO:0046467),-1.2184877983840698,0.5607448816299438,57
Negative Regulation Of Cell Motility (GO:2000146),-1.218638839027462,0.476031094789505,133
Regulation Of Morphogenesis Of A Branching Structure (GO:0060688),-1.2186846221371501,0.615547776222229,5
Negative Regulation Of Cellular Catabolic Process (GO:0031330),-1.2192358953529605,0.5591772794723511,67
Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628),-1.2195434972951185,0.6188998818397522,12
Negative Regulation Of T Cell Activation (GO:0050868),-1.2196335582266942,0.5829252004623413,49
"Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)",-1.2197652339054406,0.5787401795387268,53
Icosanoid Metabolic Process (GO:0006690),-1.2198146241660588,0.5701646208763123,52
Positive Regulation Of Macroautophagy (GO:0016239),-1.2198745573708276,0.5645747780799866,64
HALLMARK_MYC_TARGETS_V2,-1.2203412139408687,0.5617242455482483,58
Regulation Of Mitophagy (GO:1901524),-1.220358719286087,0.6041141748428345,7
Negative Regulation Of Type I Interferon Production (GO:0032480),-1.2203668847921192,0.5635405778884888,38
Protein Localization To Membrane (GO:0072657),-1.2213097029736968,0.4482634961605072,192
Cholesterol Efflux (GO:0033344),-1.2213424799770118,0.5861142873764038,23
Regulation Of Transferase Activity (GO:0051338),-1.2213584954849643,0.5983753800392151,21
Regulation Of Cellular Localization (GO:0060341),-1.2215525332857555,0.5538640022277832,72
fatty-acyl-CoA Metabolic Process (GO:0035337),-1.2216430767032782,0.615547776222229,18
Regulation Of Extracellular Matrix Disassembly (GO:0010715),-1.2219969771872479,0.6284684538841248,14
Negative Regulation Of Cell Cycle Phase Transition (GO:1901988),-1.222174191197224,0.5871575474739075,12
Intrinsic Apoptotic Signaling Pathway (GO:0097193),-1.222233788958904,0.4905821979045868,105
Angiotensin-Activated Signaling Pathway (GO:0038166),-1.2223968481096676,0.614517331123352,6
Astrocyte Differentiation (GO:0048708),-1.2224321526860573,0.588314950466156,5
"Regulation Of Circadian Sleep/Wake Cycle, Sleep (GO:0045187)",-1.2226257362376325,0.6063883304595947,5
Regulation Of Interferon-Beta Production (GO:0032648),-1.2230623476566116,0.5660525560379028,50
Phosphatidylinositol Acyl-Chain Remodeling (GO:0036149),-1.2231400972510689,0.5993764400482178,5
O-glycan Processing (GO:0016266),-1.2233449343105547,0.5667805075645447,41
Positive Regulation Of Protein Polymerization (GO:0032273),-1.2233983374667252,0.5271795392036438,70
Regulation Of DNA Metabolic Process (GO:0051052),-1.223429853157357,0.4688079357147217,124
Leucine Transport (GO:0015820),-1.2238564711825086,0.5975390076637268,9
Regulation Of Vitamin D Biosynthetic Process (GO:0060556),-1.224002728175093,0.6087825298309326,5
Negative Regulation Of Inflammatory Response To Wounding (GO:0106015),-1.2242102095592022,0.6013733148574829,7
NADP Metabolic Process (GO:0006739),-1.2242945328243868,0.6087825298309326,19
Purine Ribonucleoside Triphosphate Biosynthetic Process (GO:0009206),-1.2243289871188796,0.6087825298309326,10
Response To Corticosteroid (GO:0031960),-1.2243700244341125,0.610654354095459,10
Recombinational Repair (GO:0000725),-1.224541849565757,0.5082272887229919,95
Membrane Depolarization (GO:0051899),-1.2245452952741254,0.6040728092193604,13
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037),-1.2245599499801434,0.6043422222137451,11
Negative Regulation Of Neuron Apoptotic Process (GO:0043524),-1.2247499286130068,0.5481461882591248,74
Positive Regulation Of Interleukin-18 Production (GO:0032741),-1.2247939756636137,0.5798766016960144,5
Regulation Of Dendritic Cell Apoptotic Process (GO:2000668),-1.2251228266178176,0.6014252305030823,9
Regulation Of Cell Motility (GO:2000145),-1.2252836990125449,0.4608517289161682,123
Negative Regulation Of Oxidative Stress-Induced Neuron Death (GO:1903204),-1.225435260365858,0.6087825298309326,8
Leptin-Mediated Signaling Pathway (GO:0033210),-1.2255516821841645,0.6063883304595947,8
Morphogenesis Of A Polarized Epithelium (GO:0001738),-1.2256837872119626,0.594832718372345,12
Isoprenoid Biosynthetic Process (GO:0008299),-1.2258118259609718,0.6014252305030823,8
Sodium Ion Export Across Plasma Membrane (GO:0036376),-1.2260644118365365,0.6198444962501526,12
Positive Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010800),-1.2262618765177136,0.610654354095459,24
Regulation Of Immunoglobulin Production (GO:0002637),-1.2263386097289632,0.6001371741294861,27
Receptor-Mediated Endocytosis (GO:0006898),-1.226492224046659,0.4775916337966919,122
Positive Regulation Of Chromatin Binding (GO:0035563),-1.2265304893938445,0.614517331123352,8
Gene Expression (GO:0010467),-1.2268986932522072,0.4482634961605072,296
Regulation Of Neutrophil Extravasation (GO:2000389),-1.227035368571474,0.5886600613594055,5
Bone Development (GO:0060348),-1.2270918007912675,0.5563315153121948,44
Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),-1.2271347181773136,0.588314950466156,6
Response To Amyloid-Beta (GO:1904645),-1.2275565325628703,0.5678398609161377,43
Cellular Response To Interleukin-4 (GO:0071353),-1.2276693132826157,0.5886600613594055,13
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),-1.227827791004373,0.5886600613594055,19
Cellular Response To Lectin (GO:1990858),-1.227827791004373,0.5886600613594055,19
Protein-Containing Complex Assembly (GO:0065003),-1.2280558680291476,0.3036278784275055,328
Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069),-1.228066759761575,0.5918066501617432,8
Negative Regulation Of Transmembrane Transport (GO:0034763),-1.2280999894231093,0.5847026705741882,10
Protein Modification By Small Protein Conjugation Or Removal (GO:0070647),-1.228178785672175,0.5886600613594055,5
Porphyrin-Containing Compound Catabolic Process (GO:0006787),-1.2284234967406125,0.6188998818397522,12
Clathrin Coat Disassembly (GO:0072318),-1.228456805951295,0.5918066501617432,6
HALLMARK_KRAS_SIGNALING_UP,-1.2285085593174734,0.3998650908470154,200
Lymphocyte Migration (GO:0072676),-1.228565526668321,0.5762798190116882,41
Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099),-1.2286471025906016,0.5924796462059021,23
Regulation Of Protein Binding (GO:0043393),-1.2287687910116523,0.49482932686805725,118
Histone Ubiquitination (GO:0016574),-1.228777503833261,0.6113619208335876,9
Cell Junction Disassembly (GO:0150146),-1.2292456608591085,0.5886600613594055,5
Glutamate Metabolic Process (GO:0006536),-1.2293925041714457,0.5983753800392151,20
Regulation Of mRNA 3'-End Processing (GO:0031440),-1.2294850052728015,0.5877484679222107,11
Positive Regulation Of Gliogenesis (GO:0014015),-1.2295438165559234,0.5886600613594055,6
Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),-1.229548895098327,0.5983753800392151,14
Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747),-1.230568294012577,0.6056751608848572,7
Regulation Of Interleukin-10 Production (GO:0032653),-1.2305732247026704,0.5645747780799866,46
Positive Regulation Of Establishment Of Protein Localization To Telomere (GO:1904851),-1.2306164026070583,0.5847026705741882,9
Cellular Response To Nitrogen Levels (GO:0043562),-1.2306681471849361,0.6014252305030823,11
Cellular Response To Nitrogen Starvation (GO:0006995),-1.2306681471849361,0.6014252305030823,11
Regulation Of MDA-5 Signaling Pathway (GO:0039533),-1.2307609513366087,0.5847026705741882,6
Defense Response To Gram-positive Bacterium (GO:0050830),-1.2308169447555821,0.5270646810531616,85
Copper Ion Import (GO:0015677),-1.230971027680965,0.5821702480316162,6
Regulation Of Amyloid Precursor Protein Biosynthetic Process (GO:0042984),-1.2310067905321058,0.604421854019165,10
"Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)",-1.2311941156542185,0.5970244407653809,11
Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827),-1.231297575150063,0.5982730984687805,12
"Nucleotide-Binding Domain, Leucine Rich Repeat Containing Receptor Signaling Pathway (GO:0035872)",-1.2313001031296242,0.5798766016960144,5
Endosome Organization (GO:0007032),-1.231405631749939,0.5607448816299438,53
Endosome Transport Via Multivesicular Body Sorting Pathway (GO:0032509),-1.2318022189466413,0.5877030491828918,24
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626),-1.2318304103202233,0.5732253193855286,44
Positive Regulation Of Cellular Extravasation (GO:0002693),-1.2328628577790044,0.5886600613594055,12
Negative Regulation Of Erythrocyte Differentiation (GO:0045647),-1.2332313954870888,0.6014252305030823,5
Regulation Of NAD(P)H Oxidase Activity (GO:0033860),-1.2332699410817611,0.5861142873764038,6
Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),-1.2334341926496997,0.5847026705741882,24
Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),-1.2334341926496997,0.5847026705741882,24
Negative Regulation Of Protein Metabolic Process (GO:0051248),-1.2337830137620451,0.4357050061225891,147
Positive Regulation Of Intracellular Protein Transport (GO:0090316),-1.2340582612115536,0.461830735206604,126
Regulation Of Histone H3-K4 Methylation (GO:0051569),-1.234111371678839,0.5886600613594055,14
Regulation Of Neurogenesis (GO:0050767),-1.2343257178055684,0.5591772794723511,67
Dolichol Metabolic Process (GO:0019348),-1.2345786289193257,0.5886600613594055,14
Triglyceride-Rich Lipoprotein Particle Remodeling (GO:0034370),-1.2354789370649477,0.5886600613594055,8
Negative Regulation Of Leukocyte Migration (GO:0002686),-1.2355273433771221,0.5861142873764038,9
Elastic Fiber Assembly (GO:0048251),-1.2356134538556591,0.6014252305030823,6
Regulation Of Establishment Of T Cell Polarity (GO:1903903),-1.2356446281214528,0.5847026705741882,5
Retinoid Metabolic Process (GO:0001523),-1.2357765502575517,0.5517383813858032,40
Positive Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902110),-1.2358013688602443,0.5829179883003235,8
Aspartate Metabolic Process (GO:0006531),-1.2360435140084882,0.5645747780799866,5
Nitric Oxide Biosynthetic Process (GO:0006809),-1.2360803620425331,0.5845047235488892,15
Regulation Of Wnt Signaling Pathway (GO:0030111),-1.2361463360814402,0.4764668345451355,109
Regulation Of Myeloid Cell Differentiation (GO:0045637),-1.2363835598258386,0.5798766016960144,26
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205),-1.2366317304405836,0.5877030491828918,10
Negative Regulation Of Cilium Assembly (GO:1902018),-1.2366414639550622,0.6198444962501526,14
Endoplasmic Reticulum To Cytosol Transport (GO:1903513),-1.2367494945072517,0.5986417531967163,15
Fatty Acid Metabolic Process (GO:0006631),-1.2369646707621411,0.46136224269866943,122
Negative Regulation Of Response To Wounding (GO:1903035),-1.2371922450812987,0.5847026705741882,25
Negative Regulation Of Type 2 Immune Response (GO:0002829),-1.2374232150420208,0.5798766016960144,6
Neuron Projection Arborization (GO:0140058),-1.237452419181104,0.5775642395019531,7
Positive Regulation Of Blood Pressure (GO:0045777),-1.2376662722811003,0.5867100954055786,8
T Cell Mediated Immunity (GO:0002456),-1.237692805721329,0.5798766016960144,20
Nitric Oxide Metabolic Process (GO:0046209),-1.237721675115462,0.580113410949707,16
Neuron Remodeling (GO:0016322),-1.2381355479484988,0.5822345614433289,9
Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),-1.2381447561973344,0.5777965188026428,29
Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),-1.2387541976576157,0.580113410949707,31
Protein Insertion Into Membrane (GO:0051205),-1.2391060350286738,0.5847026705741882,19
Regulation Of Microvillus Organization (GO:0032530),-1.2393179586935317,0.6014252305030823,7
Phosphatidic Acid Metabolic Process (GO:0046473),-1.2393764239069704,0.5781972408294678,33
Positive Regulation Of Protein Polyubiquitination (GO:1902916),-1.2397866153588042,0.5798766016960144,11
Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844),-1.2400587787883919,0.5257551670074463,65
Adenine Nucleotide Transport (GO:0051503),-1.2401423517484687,0.5847026705741882,20
Cellular Response To Oxygen-Containing Compound (GO:1901701),-1.2402829996767215,0.1456569880247116,406
Cellular Response To Oxidative Stress (GO:0034599),-1.2406230772865856,0.45842620730400085,117
Establishment Of Protein Localization To Extracellular Region (GO:0035592),-1.2406384593568534,0.5617344975471497,45
Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201),-1.2406534981753796,0.5877030491828918,16
Positive Regulation Of Response To Biotic Stimulus (GO:0002833),-1.2408111271369175,0.5536980628967285,41
Positive Regulation Of Leukocyte Proliferation (GO:0070665),-1.2408669113065942,0.578101634979248,17
Diol Metabolic Process (GO:0034311),-1.2410043779025441,0.6087825298309326,10
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),-1.241031495223618,0.519485592842102,84
"Regulation Of Phagocytosis, Engulfment (GO:0060099)",-1.241131856877099,0.5917469263076782,10
Regulation Of Keratinocyte Proliferation (GO:0010837),-1.241263291565869,0.5752295255661011,25
Regulation Of Blood Vessel Remodeling (GO:0060312),-1.2414311786087722,0.5792979598045349,5
Response To Peptidoglycan (GO:0032494),-1.2415527671913709,0.5617344975471497,5
Regulation Of Carbohydrate Catabolic Process (GO:0043470),-1.2418467397849524,0.5886600613594055,14
Negative Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:2000042),-1.2424340286077393,0.5784835815429688,21
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269),-1.242517739089862,0.5957436561584473,6
"Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)",-1.2427359600754333,0.6026353240013123,9
Regulation Of Protein Localization To Cell Periphery (GO:1904375),-1.2428229560798845,0.578101634979248,20
Regulation Of Stem Cell Population Maintenance (GO:2000036),-1.2430738451973222,0.5257551670074463,56
Positive Regulation Of Stem Cell Population Maintenance (GO:1902459),-1.243385464892127,0.5515953898429871,40
Protein Targeting To Vacuole Involved In Autophagy (GO:0071211),-1.2434070325932651,0.5645747780799866,5
Positive Regulation Of Necrotic Cell Death (GO:0010940),-1.2435101314156443,0.5798766016960144,6
Negative Regulation Of ERBB Signaling Pathway (GO:1901185),-1.243709116204232,0.6020587682723999,18
Dicarboxylic Acid Transport (GO:0006835),-1.2437578602206631,0.5886600613594055,24
Proton-Transporting ATP Synthase Complex Assembly (GO:0043461),-1.2441967059285794,0.5829252004623413,7
Mitochondrial Proton-Transporting ATP Synthase Complex Assembly (GO:0033615),-1.2441967059285794,0.5829252004623413,7
Negative Regulation Of Alcohol Biosynthetic Process (GO:1902931),-1.2444238587312635,0.5847026705741882,12
Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),-1.2449587189477387,0.5617344975471497,26
Regulation Of Vascular Wound Healing (GO:0061043),-1.2449961792076514,0.5847026705741882,7
Phospholipid Biosynthetic Process (GO:0008654),-1.2453764784157302,0.5680620074272156,27
Regulation Of p38MAPK Cascade (GO:1900744),-1.245391678038098,0.5591772794723511,37
DNA-templated Transcription (GO:0006351),-1.2454444523949877,0.3643917441368103,199
Positive Regulation Of Metabolic Process (GO:0009893),-1.245449060715689,0.4482634961605072,108
Positive Regulation Of Myoblast Differentiation (GO:0045663),-1.2456331877287832,0.5563315153121948,38
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),-1.2457470703376285,0.5106205940246582,70
Regulation Of Potassium Ion Transport (GO:0043266),-1.2459307996026194,0.5798766016960144,30
Peptide Catabolic Process (GO:0043171),-1.2462038594196199,0.5617242455482483,21
Cytochrome Complex Assembly (GO:0017004),-1.246332628312557,0.5762798190116882,7
Regulation Of Metallopeptidase Activity (GO:1905048),-1.2464509740968952,0.5563315153121948,6
Protein Localization To Plasma Membrane (GO:0072659),-1.2466175421641517,0.4237746000289917,137
Proteolysis (GO:0006508),-1.246656684551128,0.22817571461200714,330
Regulation Of Alcohol Biosynthetic Process (GO:1902930),-1.247029243085394,0.5798766016960144,11
Mitochondrial Fission (GO:0000266),-1.2473260834234225,0.5784835815429688,13
Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-1.2473844379144112,0.4905821979045868,85
Positive Regulation Of Meiotic Nuclear Division (GO:0045836),-1.2474853831741823,0.5756654739379883,7
Skin Epidermis Development (GO:0098773),-1.2474989572685606,0.5821702480316162,21
Secondary Alcohol Metabolic Process (GO:1902652),-1.247831103085957,0.5354772210121155,47
Negative Regulation Of Cell Migration (GO:0030336),-1.2480595274139274,0.39999520778656006,163
Secretory Granule Organization (GO:0033363),-1.2481450807946144,0.5781972408294678,25
Positive Regulation Of Lamellipodium Assembly (GO:0010592),-1.2483770655957316,0.5792979598045349,23
Skeletal Muscle Fiber Development (GO:0048741),-1.248388563361311,0.5762798190116882,11
Interleukin-4-Mediated Signaling Pathway (GO:0035771),-1.2484886976259504,0.5667805075645447,5
"Complement Activation, Lectin Pathway (GO:0001867)",-1.2487434252155916,0.5847026705741882,8
Auditory Receptor Cell Morphogenesis (GO:0002093),-1.248787108740222,0.5853398442268372,6
Auditory Receptor Cell Stereocilium Organization (GO:0060088),-1.248787108740222,0.5853398442268372,6
Apical Junction Assembly (GO:0043297),-1.248909384347994,0.5257551670074463,54
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),-1.2492696420119405,0.5354772210121155,39
Regulation Of Basement Membrane Organization (GO:0110011),-1.2495271852304541,0.5798766016960144,5
Cellular Response To Chemokine (GO:1990869),-1.2496398714651986,0.5251374840736389,59
Steroid Biosynthetic Process (GO:0006694),-1.2497180188668782,0.5211459994316101,50
Positive Regulation Of Phospholipid Transport (GO:2001140),-1.2499561509998238,0.5645747780799866,10
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039),-1.2499689409044992,0.5195065140724182,50
Epithelial Cell Differentiation (GO:0030855),-1.2500998528920304,0.4436149597167969,132
Vascular Process In Circulatory System (GO:0003018),-1.2504773951145014,0.5983753800392151,12
Regulation Of Tube Diameter (GO:0035296),-1.2504773951145014,0.5983753800392151,12
Maintenance Of Blood-Brain Barrier (GO:0035633),-1.2505072729707125,0.5617242455482483,29
Nucleobase-Containing Small Molecule Interconversion (GO:0015949),-1.2505303641982317,0.5575690269470215,7
Gland Morphogenesis (GO:0022612),-1.2507922052125,0.5607448816299438,6
Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112),-1.251111116301988,0.5507014989852905,5
Organic Hydroxy Compound Biosynthetic Process (GO:1901617),-1.251546645941608,0.5073090195655823,42
Protein Repair (GO:0030091),-1.2515696639360612,0.5833878517150879,5
Regulation Of Primary Metabolic Process (GO:0080090),-1.2516540118032657,0.5314310789108276,43
Cellular Response To Topologically Incorrect Protein (GO:0035967),-1.2516649466245917,0.5752295255661011,22
Epoxygenase P450 Pathway (GO:0019373),-1.2517081395462688,0.5628871321678162,17
Retrograde Axonal Transport (GO:0008090),-1.251983284651891,0.5718739628791809,15
Regulation Of Response To Biotic Stimulus (GO:0002831),-1.2523381324207545,0.5591772794723511,31
T Cell Homeostasis (GO:0043029),-1.2531495784097917,0.5563315153121948,15
Regulation Of Protein Polymerization (GO:0032271),-1.2532704987160928,0.5563315153121948,33
Hyaluronan Metabolic Process (GO:0030212),-1.253299856585084,0.580113410949707,14
Negative Regulation Of Macrophage Activation (GO:0043031),-1.2534337713370562,0.5659304261207581,15
Negative Regulation Of Amyloid Fibril Formation (GO:1905907),-1.2536858530997412,0.5829252004623413,11
rRNA 3'-End Processing (GO:0031125),-1.2537782194127207,0.5781972408294678,9
"Exonucleolytic Trimming To Generate Mature 3'-End Of 5.8S rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",-1.2537782194127207,0.5781972408294678,8
Exonucleolytic Trimming Involved In rRNA Processing (GO:0000459),-1.2537782194127207,0.5781972408294678,8
Ceramide Transport (GO:0035627),-1.2538797615282633,0.5688726902008057,14
Cellular Response To Increased Oxygen Levels (GO:0036295),-1.2542026283077934,0.5591772794723511,10
Response To Alcohol (GO:0097305),-1.2542278154899098,0.5607448816299438,29
Heme Catabolic Process (GO:0042167),-1.2542866601769522,0.5866777300834656,10
Sequestering Of Extracellular Ligand From Receptor (GO:0035581),-1.2543560378071827,0.5617242455482483,9
Dicarboxylic Acid Metabolic Process (GO:0043648),-1.25458853467638,0.5193325281143188,50
Regulation Of Epithelial Cell Apoptotic Process (GO:1904035),-1.254658325952303,0.5718739628791809,11
Positive Regulation Of Intracellular Signal Transduction (GO:1902533),-1.2548145978506613,0.1069599986076355,525
Regulation Of Supramolecular Fiber Organization (GO:1902903),-1.2550996079906496,0.5534864664077759,24
Regulation Of Bone Resorption (GO:0045124),-1.2552020648810642,0.5481461882591248,28
Negative Regulation Of Lipid Kinase Activity (GO:0090219),-1.2555745325214254,0.5580992698669434,7
Nuclear Membrane Organization (GO:0071763),-1.2556237836423179,0.578101634979248,26
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),-1.2556773250768665,0.461830735206604,96
Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),-1.2559836828512705,0.5645557045936584,18
Fatty Acid Oxidation (GO:0019395),-1.2561243307112273,0.4993635416030884,52
7-Methylguanosine Cap Hypermethylation (GO:0036261),-1.2562141701000524,0.5798766016960144,7
RNA Capping (GO:0036260),-1.2562141701000524,0.5798766016960144,7
Response To Metal Ion (GO:0010038),-1.2563596834794688,0.4990612268447876,64
