gene,score,logfoldchange,pval,pval_adj
NUMB,-4.527414321899414,-0.03734279423952103,5.970983104849461e-06,3.136761083727134e-05
WWC3,-4.528562068939209,-0.037114597856998444,5.938644014819968e-06,3.1206789036900507e-05
STN1,-4.530856132507324,-0.06539274007081985,5.874518310519157e-06,3.087879072407192e-05
SPSB1,-4.532940864562988,-0.0752200111746788,5.816809363022945e-06,3.058434047751698e-05
STK16,-4.5333757400512695,-0.17758072912693024,5.804838125244467e-06,3.053027428175406e-05
BANF1,-4.5350775718688965,-0.1352032721042633,5.758228035840135e-06,3.0302758831216917e-05
NECTIN3,-4.537196636199951,-0.09655370563268661,5.700689784762774e-06,3.0008696561304362e-05
POLE4,-4.537823677062988,-0.09026173502206802,5.6837693105833215e-06,2.9937056997951533e-05
ARID1A,-4.538076877593994,-0.04383134841918945,5.676959345861786e-06,2.990990060952005e-05
TNC,-4.540555477142334,-0.2212597131729126,5.610618847611352e-06,2.957761224562929e-05
NCF4,-4.540745258331299,-0.15919458866119385,5.605567579315842e-06,2.9559601332513575e-05
CTDSP2,-4.543179512023926,-0.04729079455137253,5.54120484688826e-06,2.9237253003044504e-05
MMD,-4.54901123046875,-0.26228174567222595,5.3898599638922505e-06,2.8463623792961355e-05
ATP5MC1,-4.550767421722412,-0.15668341517448425,5.345055332406235e-06,2.8235258697215762e-05
HM13,-4.552332401275635,-0.050464656203985214,5.3054419172384385e-06,2.803419075029382e-05
PPCS,-4.553857326507568,-0.08716847002506256,5.2671113961837005e-06,2.783978610517208e-05
RPN2,-4.5556488037109375,-0.045238904654979706,5.222415706676296e-06,2.7611614271380344e-05
C5orf51,-4.557846546173096,-0.17675311863422394,5.168072957133307e-06,2.7340285316233014e-05
C1orf216,-4.56068754196167,-0.2812197506427765,5.098645509828278e-06,2.6980892042351457e-05
ALG1,-4.562328338623047,-0.1354963779449463,5.0589418806982925e-06,2.677862619636608e-05
RAB20,-4.565367698669434,-0.13195404410362244,4.9862007651852376e-06,2.640904576335075e-05
SEPTIN11,-4.566586494445801,-0.09253943711519241,4.957307612377764e-06,2.626370824700109e-05
ELOVL6,-4.567828178405762,-0.6704716682434082,4.928038746963594e-06,2.6116294438040947e-05
ACTR3,-4.572803497314453,-0.03932736814022064,4.812412846780887e-06,2.5511008236731752e-05
TESPA1,-4.577588081359863,-0.4328662157058716,4.703678307364479e-06,2.4941909429256454e-05
SLC35B3,-4.578723430633545,-0.17314594984054565,4.67822433087554e-06,2.481421306861001e-05
SLC25A38,-4.578889846801758,-0.09270111471414566,4.674500050194895e-06,2.4806606296341914e-05
KLF12,-4.578943252563477,-0.11498896777629852,4.673304347554751e-06,2.4806606296341914e-05
DOCK10,-4.578990936279297,-0.1285794973373413,4.6722397950582e-06,2.4806606296341914e-05
CISD3,-4.580578804016113,-0.13534709811210632,4.636911748700582e-06,2.463844791066821e-05
MRTFA,-4.581087112426758,-0.0459572933614254,4.6256548641982135e-06,2.458585868736981e-05
ACOT11,-4.581902980804443,-0.20216715335845947,4.607640737550026e-06,2.4497312501140717e-05
GCLM,-4.583856105804443,-0.16670797765254974,4.564789004027282e-06,2.4276621991418036e-05
SNAPC5,-4.586994171142578,-0.22353318333625793,4.496732613425746e-06,2.392171789231078e-05
SIPA1L1,-4.587214469909668,-0.10826653987169266,4.4919871732781126e-06,2.390350561130513e-05
SPRED2,-4.5906267166137695,-0.05079871788620949,4.419169260740242e-06,2.3522937466206967e-05
TFIP11,-4.5925469398498535,-0.11665868759155273,4.378691763001948e-06,2.331434171336903e-05
HECTD1,-4.592790603637695,-0.040120016783475876,4.373580145023152e-06,2.3293984147955413e-05
NSUN2,-4.594917297363281,-0.05192597582936287,4.329205896577668e-06,2.307123519655685e-05
MYL12A,-4.595124244689941,-0.14736661314964294,4.324915428005892e-06,2.305516532110924e-05
TMX1,-4.5952253341674805,-0.10449538379907608,4.322814928354922e-06,2.305076364922256e-05
ANTXR1,-4.595468044281006,-0.05666716396808624,4.3177910712516415e-06,2.3030766416038992e-05
PIGP,-4.595774173736572,-0.20292089879512787,4.3114528428245535e-06,2.300374455708279e-05
HK3,-4.596561908721924,-0.2924332320690155,4.295196955174936e-06,2.292377548508654e-05
MOB3B,-4.596970558166504,-0.14271654188632965,4.2867784735209595e-06,2.28856003419563e-05
TUBB6,-4.598013401031494,-0.06818433851003647,4.265389283950399e-06,2.277813615841439e-05
E2F4,-4.599418640136719,-0.02366006188094616,4.2367121828090714e-06,2.2631677899425004e-05
CLTC,-4.600435256958008,-0.09560766816139221,4.216093298041978e-06,2.2548180720258814e-05
LARP1,-4.603576183319092,-0.06623127311468124,4.1529742881067564e-06,2.2230337796786964e-05
ITFG1,-4.604032039642334,-0.04586465284228325,4.143883582639669e-06,2.2188244874530797e-05
SLC22A3,-4.605578422546387,-0.10161959379911423,4.113205442397432e-06,2.2030503794262547e-05
TNXB,-4.606026649475098,-0.0871475338935852,4.104361075084224e-06,2.199616388846264e-05
SRFBP1,-4.606245994567871,-0.06641308963298798,4.100030968783089e-06,2.197947227320955e-05
RBBP7,-4.610599517822266,-0.06689213961362839,4.0150952826859e-06,2.1543309466328323e-05
ADAT1,-4.612344741821289,-0.09389296919107437,3.9815159789627055e-06,2.136947816313554e-05
CPEB2,-4.6134843826293945,-0.06522810459136963,3.959743145771601e-06,2.12589297986467e-05
KIF16B,-4.617272853851318,-0.07570498436689377,3.888162748453873e-06,2.0887034705152386e-05
FAM234A,-4.619615077972412,-0.04820208251476288,3.844525328856881e-06,2.0658753936520095e-05
HIF1AN,-4.620968341827393,-0.07982870936393738,3.81953263054771e-06,2.053055559618421e-05
CGGBP1,-4.624974727630615,-0.046598661690950394,3.7464413791365736e-06,2.0143667266591594e-05
GNPDA2,-4.6259074211120605,-0.2136402279138565,3.7296152899471896e-06,2.005916230601579e-05
NAALADL2,-4.627033233642578,-0.14359641075134277,3.7094118866760557e-06,1.9956437290948064e-05
IL27RA,-4.627761363983154,-0.11839126795530319,3.6963962878609722e-06,1.9898254741620154e-05
TRPC4AP,-4.628345012664795,-0.03888224437832832,3.6859923914219833e-06,1.9848157957621294e-05
MICAL1,-4.6285400390625,-0.05685216560959816,3.6825302026289795e-06,1.9835421842102234e-05
RAC1,-4.629884719848633,-0.033754777163267136,3.658694665944952e-06,1.9712907315142018e-05
BAK1,-4.632590293884277,-0.09944695234298706,3.611185237167497e-06,1.946272770744044e-05
RNASEH1,-4.632920265197754,-0.08734699338674545,3.6054364598193274e-06,1.9437537885048622e-05
SLC25A1,-4.633012771606445,-0.05291664972901344,3.60382618384946e-06,1.9434721240791693e-05
RAB11A,-4.633701324462891,-0.03421497717499733,3.59184991372226e-06,1.9381626421941482e-05
SLC7A1,-4.637506008148193,-0.07169734686613083,3.526382176157328e-06,1.9039726040393193e-05
RAB32,-4.638111591339111,-0.15691791474819183,3.5160663398620823e-06,1.8989698792528725e-05
ZUP1,-4.639321327209473,-0.13205929100513458,3.49555532321903e-06,1.8884562699266957e-05
RPA2,-4.6396284103393555,-0.25425148010253906,3.4903583596534583e-06,1.886212189457676e-05
NIFK,-4.6401472091674805,-0.2063559889793396,3.481614057373106e-06,1.882612003152527e-05
DNTTIP2,-4.642087936401367,-0.06108413264155388,3.449058384103372e-06,1.8661242878921954e-05
CARD19,-4.642293453216553,-0.06314452737569809,3.445630791735096e-06,1.8648277754011975e-05
BHLHE40,-4.642744541168213,-0.06330501288175583,3.438115066173355e-06,1.8613172642678625e-05
NCAPD2,-4.642951011657715,-0.2108892798423767,3.4346809006408534e-06,1.860014975902603e-05
GGCT,-4.643781661987305,-0.16928322613239288,3.4208943714693767e-06,1.8531040151261015e-05
CYTIP,-4.643793106079102,-0.10142242908477783,3.4206996019954673e-06,1.8531040151261015e-05
RAB34,-4.644556999206543,-0.04720740392804146,3.4080656158991275e-06,1.8472614648287777e-05
EFNB2,-4.646161079406738,-0.0795581266283989,3.381693266092857e-06,1.8335165708393116e-05
NIPAL3,-4.647395610809326,-0.14357195794582367,3.3615207628598986e-06,1.823672920313012e-05
REXO2,-4.6475749015808105,-0.05126868933439255,3.3586009591867044e-06,1.822635730612665e-05
RSL1D1,-4.647801399230957,-0.2115776538848877,3.3549200986087534e-06,1.8211847860415332e-05
MMGT1,-4.6489577293396,-0.2276569902896881,3.336167360410814e-06,1.8115488952236737e-05
DBNDD2,-4.650332927703857,-0.06983887404203415,3.3139956643167076e-06,1.800050153264485e-05
ATP5MD,-4.651334762573242,-0.2583701014518738,3.297933268079592e-06,1.791863862782908e-05
KCNMA1,-4.65286111831665,-0.37442436814308167,3.2736045604938993e-06,1.7791799718320015e-05
PPL,-4.654455184936523,-0.10913694649934769,3.248385383966225e-06,1.766004344945198e-05
HPRT1,-4.654750823974609,-0.17129868268966675,3.243730776883966e-06,1.7640042077478458e-05
NDUFB1,-4.6552510261535645,-0.11168849468231201,3.2358584371361382e-06,1.7602524747381363e-05
ATP13A3,-4.655296325683594,-0.046508755534887314,3.2351507519761057e-06,1.7602524747381363e-05
C1QBP,-4.658865451812744,-0.2656969428062439,3.179570599783553e-06,1.7306741597015717e-05
NDUFA12,-4.659029006958008,-0.317636638879776,3.1770476907558602e-06,1.729821630359755e-05
CHMP3,-4.659224033355713,-0.055902574211359024,3.174034374802164e-06,1.7287014929268897e-05
PTN,-4.663609504699707,-0.7901674509048462,3.1071088900975843e-06,1.6937818194375798e-05
ZNF622,-4.663771629333496,-0.11666999012231827,3.1046619331981735e-06,1.692958295418859e-05
MVK,-4.665950775146484,-0.07770787179470062,3.071933255124521e-06,1.6756168060078908e-05
CREG1,-4.667312145233154,-0.08028482645750046,3.0516585109778224e-06,1.6655626077724415e-05
DEXI,-4.667588233947754,-0.11347565799951553,3.0475568387001652e-06,1.66432868491019e-05
PRPSAP2,-4.669338703155518,-0.14801865816116333,3.02171042241335e-06,1.6507120198815165e-05
PHB,-4.675740718841553,-0.25045904517173767,2.928945190545109e-06,1.6014873581928234e-05
AXIN2,-4.676202297210693,-0.12558233737945557,2.922365022662763e-06,1.5983727870474314e-05
SIKE1,-4.676814079284668,-0.14948312938213348,2.9136637880706104e-06,1.594095873400689e-05
CBR1,-4.680807590484619,-0.21849432587623596,2.857471352022169e-06,1.5642990307982093e-05
TMEM63B,-4.680915832519531,-0.08470869064331055,2.8559616113898054e-06,1.563946028381298e-05
PRKDC,-4.682860851287842,-0.037967972457408905,2.828984121625121e-06,1.5496422565048604e-05
SURF1,-4.690586090087891,-0.0884460061788559,2.7242373767012033e-06,1.4931694527284376e-05
SEL1L,-4.690989971160889,-0.03893992677330971,2.7188641442773773e-06,1.4911283426394765e-05
PSMA4,-4.692035675048828,-0.07701651751995087,2.704997564297038e-06,1.4839734817238788e-05
IRF7,-4.692095756530762,-0.09246290475130081,2.704202532930575e-06,1.4839734817238788e-05
MALRD1,-4.693541526794434,-0.6550933718681335,2.6851569011321947e-06,1.4739832145195006e-05
TLR3,-4.693648338317871,-0.30531924962997437,2.6837511507744364e-06,1.4736589222078153e-05
ACTN1,-4.6966938972473145,-0.06092975288629532,2.6440650479811866e-06,1.452308146950055e-05
TMEM167B,-4.698429584503174,-0.07391393929719925,2.6216936473560196e-06,1.4408955784647885e-05
NIPAL2,-4.699489116668701,-0.10627996921539307,2.608133857353708e-06,1.4338788813824795e-05
SIGLEC14,-4.699564456939697,-0.6391440629959106,2.6071703909199635e-06,1.4337851279992329e-05
RND1,-4.70457124710083,-0.22585347294807434,2.54399846071654e-06,1.3994700385359438e-05
WIPF1,-4.7060322761535645,-0.06843521445989609,2.525844406202022e-06,1.3900048338331636e-05
SPRED1,-4.711539268493652,-0.0511091984808445,2.458526026378471e-06,1.3540989219913346e-05
MED24,-4.713811874389648,-0.057305146008729935,2.4312491664822776e-06,1.339483468261199e-05
C19orf54,-4.714407920837402,-0.228221133351326,2.424146502566569e-06,1.3359773562757909e-05
EIF5B,-4.71804141998291,-0.037619005888700485,2.3812590122632006e-06,1.3127416298702192e-05
BASP1,-4.718240261077881,-0.29815956950187683,2.3789358871852004e-06,1.3118608939336015e-05
KLC2,-4.718277931213379,-0.08741185069084167,2.378494596992509e-06,1.3118608939336015e-05
MPG,-4.719144821166992,-0.12436830252408981,2.368383981746025e-06,1.3072380695339323e-05
MAD2L1BP,-4.723107814788818,-0.1504533439874649,2.322675224266953e-06,1.2831840331559745e-05
BABAM2,-4.723272323608398,-0.06312157958745956,2.3207970868373404e-06,1.2826591172029426e-05
TRAF3IP2,-4.724185943603516,-0.1909456104040146,2.310391451132756e-06,1.2783506187081545e-05
SMG5,-4.726350784301758,-0.03695555031299591,2.2859054688062855e-06,1.2651895527075375e-05
LIPG,-4.728795051574707,-1.0569872856140137,2.2585627762318045e-06,1.2512050281808666e-05
ANKRD40,-4.738489151000977,-0.07063618302345276,2.1531738859961315e-06,1.1931869508606205e-05
ARNTL2,-4.741361141204834,-0.7737740278244019,2.122869432052624e-06,1.1767542940029291e-05
ELOC,-4.7417192459106445,-0.08008822053670883,2.11912377658865e-06,1.1753986542415942e-05
ELK4,-4.743790626525879,-0.04816610366106033,2.097555444052447e-06,1.1641497096180586e-05
H6PD,-4.744348526000977,-0.06348802894353867,2.0917820342526757e-06,1.1613018957125233e-05
SPARCL1,-4.7455573081970215,-0.09001127630472183,2.07933101722564e-06,1.1547439635587846e-05
SOCS4,-4.747387409210205,-0.10966818779706955,2.060610653122561e-06,1.1454030688522023e-05
C9orf64,-4.747711181640625,-0.29471355676651,2.0573176283648613e-06,1.1439242729426021e-05
PFDN5,-4.747909069061279,-0.04300178587436676,2.055302852906425e-06,1.1431555271071662e-05
ZBTB42,-4.748814105987549,-0.15730586647987366,2.046130710587413e-06,1.1384041695028186e-05
SART3,-4.749732971191406,-0.05676200985908508,2.036856103512635e-06,1.133592861302415e-05
PDCD6IP,-4.750921249389648,-0.038477033376693726,2.0249177932430463e-06,1.1272956754132008e-05
ARL6IP6,-4.756780624389648,-0.23988160490989685,1.9670495972762308e-06,1.0954170254988852e-05
WDR82,-4.756790637969971,-0.03861021623015404,1.9669507862610276e-06,1.0954170254988852e-05
RHOU,-4.757497787475586,-0.15341992676258087,1.960073715323249e-06,1.0922050206617872e-05
UBE2E1,-4.760231018066406,-0.06829673796892166,1.933715171962981e-06,1.0785144274964411e-05
ARL6IP1,-4.761405944824219,-0.13552309572696686,1.922490498545084e-06,1.0725847946526445e-05
SUN2,-4.763324737548828,-0.04335964843630791,1.9042889379505121e-06,1.0627577955562086e-05
LIMD1,-4.76343297958374,-0.056368984282016754,1.9032704884963568e-06,1.0625173502004052e-05
MED1,-4.763763904571533,-0.06644970923662186,1.9001486285364326e-06,1.0611021464235878e-05
RRP36,-4.765564441680908,-0.054320380091667175,1.8832553019136627e-06,1.0523183674042908e-05
EEF1AKNMT,-4.767358303070068,-0.1324128806591034,1.8665722434426722e-06,1.0433186802451437e-05
APBB2,-4.769802093505859,-0.129444882273674,1.844069637060285e-06,1.0313785084232624e-05
NDUFS8,-4.7723798751831055,-0.11468422412872314,1.8206163799973982e-06,1.0185762804180989e-05
IFT80,-4.77411413192749,-0.07399776577949524,1.805001452242132e-06,1.0104655188681805e-05
NRIP1,-4.7769646644592285,-0.07868167757987976,1.779610905872611e-06,9.971777006504045e-06
TAF8,-4.777276992797852,-0.07095371931791306,1.7768502249101555e-06,9.962482408317964e-06
DDB1,-4.7794976234436035,-0.04870021343231201,1.7573365310253764e-06,9.856128769851382e-06
PREB,-4.781111717224121,-0.07477912306785583,1.7432837997921171e-06,9.780346778728223e-06
PSMD11,-4.781630039215088,-0.1433594822883606,1.7387948243545778e-06,9.758189948472836e-06
DEK,-4.781786918640137,-0.0756404772400856,1.7374389793239337e-06,9.75360807952045e-06
NUDCD2,-4.78250789642334,-0.15278491377830505,1.7312142193034644e-06,9.721681836473679e-06
C12orf10,-4.782665252685547,-0.18581616878509521,1.7298610089502373e-06,9.717100579011554e-06
EAF1,-4.7845659255981445,-0.06211768463253975,1.7135707381299178e-06,9.628584862294957e-06
PTPRJ,-4.785483360290527,-0.078368179500103,1.7057631824771316e-06,9.587693461470777e-06
FUT11,-4.787636756896973,-0.12171350419521332,1.6875689794484546e-06,9.491328860462506e-06
IMPDH2,-4.7902703285217285,-0.11041291058063507,1.6655657246181839e-06,9.376326099796388e-06
JARID2,-4.791849613189697,-0.10617051273584366,1.6525077466618978e-06,9.305713196867156e-06
ILF2,-4.795815467834473,-0.07159918546676636,1.6201443896040388e-06,9.126308676891038e-06
KPNA1,-4.798768043518066,-0.03200097754597664,1.5964460460819424e-06,9.001227753431146e-06
ITPR2,-4.799412250518799,-0.05311628803610802,1.5913204678838447e-06,8.975126855981186e-06
COPS3,-4.800029277801514,-0.10086452215909958,1.5864231333931907e-06,8.950297378476028e-06
H2AFX,-4.800597667694092,-0.30351993441581726,1.5819266814040893e-06,8.927714810595737e-06
ZMYND11,-4.801323413848877,-0.050935350358486176,1.5762056280157405e-06,8.898204859750427e-06
PRDX6,-4.8014960289001465,-0.08521580696105957,1.5748447425909588e-06,8.893298761876864e-06
IMP4,-4.804471969604492,-0.06991689652204514,1.551606116836601e-06,8.764805312289728e-06
AKR7A2,-4.804808616638184,-0.1579723358154297,1.5489957149712624e-06,8.75622975118729e-06
GOLM1,-4.806833744049072,-0.08483844995498657,1.5333949123628153e-06,8.675483981647193e-06
RNF141,-4.808962821960449,-0.06161708012223244,1.5171548559080607e-06,8.58628923459454e-06
GNPDA1,-4.810173988342285,-0.20331695675849915,1.5079880653428658e-06,8.537082090647996e-06
PET100,-4.810708045959473,-0.0425616018474102,1.5039653429461015e-06,8.516975048904294e-06
TMED1,-4.810831069946289,-0.20871984958648682,1.5030406042898885e-06,8.514404826682256e-06
GZMA,-4.811893463134766,-0.2600175738334656,1.495068782599821e-06,8.471900259156992e-06
SEH1L,-4.812664031982422,-0.051034148782491684,1.4893146851110163e-06,8.441939854601064e-06
GBA,-4.812944412231445,-0.07541605830192566,1.4872251482058846e-06,8.432739143887992e-06
CIAO2B,-4.814270496368408,-0.11251001060009003,1.4773853302912607e-06,8.379573884042213e-06
MAOB,-4.817661762237549,-0.30228549242019653,1.4525024682183682e-06,8.241025927306098e-06
YME1L1,-4.822199821472168,-0.06604200601577759,1.419834457310408e-06,8.063268422451884e-06
STMN3,-4.822371006011963,-0.29022085666656494,1.418617625513383e-06,8.058889068342128e-06
TOR3A,-4.822922706604004,-0.17735698819160461,1.4146996969551998e-06,8.039157737380241e-06
GPS2,-4.824211597442627,-0.05482117459177971,1.4055815582908823e-06,7.989854051246695e-06
CPE,-4.825811386108398,-0.20838819444179535,1.394342783652049e-06,7.928461073583757e-06
SLC36A4,-4.825982093811035,-0.15226799249649048,1.3931491677281934e-06,7.924165854313052e-06
ZYX,-4.826780319213867,-0.04567505046725273,1.3875816250916013e-06,7.89498141752874e-06
H3F3B,-4.8287177085876465,-0.05157628655433655,1.3741499719103806e-06,7.821019764584041e-06
RETREG2,-4.830460071563721,-0.07966427505016327,1.3621798703710715e-06,7.755332624700791e-06
HIST2H2BE,-4.831771373748779,-0.240117609500885,1.3532359550518595e-06,7.706838595038653e-06
SLC2A6,-4.8319501876831055,-0.24326609075069427,1.352020107841727e-06,7.702340135473884e-06
ZDHHC6,-4.832702159881592,-0.05687243863940239,1.3469236819941192e-06,7.675724556513603e-06
SUCO,-4.83387565612793,-0.05443624034523964,1.3390025642670858e-06,7.632990027451906e-06
BRIX1,-4.834233283996582,-0.16106119751930237,1.3365967786759124e-06,7.621678635136503e-06
FCER1A,-4.835057258605957,-0.7324684262275696,1.3310733708786942e-06,7.5925768745200474e-06
PRMT2,-4.835996627807617,-0.05215981602668762,1.3248018923671023e-06,7.5615744374311695e-06
VIRMA,-4.837141513824463,-0.0787942036986351,1.317195312105963e-06,7.520532249289555e-06
WNT5A,-4.837648868560791,-0.3618641495704651,1.3138407555337237e-06,7.503748749703345e-06
PIGV,-4.838395118713379,-0.261441171169281,1.3089183039122993e-06,7.480360547200441e-06
IRF4,-4.842399597167969,-0.3948594629764557,1.2828041424740935e-06,7.3334380348455765e-06
EPB41L3,-4.843191623687744,-0.1265857070684433,1.2776981010903768e-06,7.30886968171977e-06
GCA,-4.843367099761963,-0.0912092849612236,1.276572121019764e-06,7.304739586164358e-06
HSD17B12,-4.843797206878662,-0.055732667446136475,1.273810906582891e-06,7.291246854331065e-06
SLU7,-4.8460588455200195,-0.0835452675819397,1.259381584029392e-06,7.213220716635878e-06
LAMTOR5,-4.847794055938721,-0.15803107619285583,1.2484188397628457e-06,7.152696280288903e-06
LZIC,-4.848201274871826,-0.16893887519836426,1.2458591775072186e-06,7.140293390708567e-06
C1orf122,-4.849741458892822,-0.12397778034210205,1.2362248898061622e-06,7.087323543904573e-06
TASOR2,-4.850190162658691,-0.04854820296168327,1.2334305460910533e-06,7.07354618915903e-06
CYP2S1,-4.852456092834473,-0.47762414813041687,1.2194166999994748e-06,6.997617508533958e-06
CDIP1,-4.853703022003174,-0.16054624319076538,1.2117720436579313e-06,6.9559562201341946e-06
SERPINB8,-4.855504512786865,-0.04226375371217728,1.2008060267748768e-06,6.8951967533005155e-06
CHCHD7,-4.859445571899414,-0.09955587983131409,1.1771491536497848e-06,6.761603572561498e-06
YWHAZ,-4.8601531982421875,-0.06043730676174164,1.172948248318714e-06,6.7416561430702445e-06
TCEAL3,-4.860238552093506,-0.171284481883049,1.1724437127495678e-06,6.740898955147118e-06
AIDA,-4.860824108123779,-0.20760075747966766,1.1689809692179594e-06,6.7231278261447655e-06
RNASE6,-4.860955715179443,-0.43666285276412964,1.1682032671278124e-06,6.720792706396788e-06
STYXL1,-4.862850666046143,-0.19050268828868866,1.1570715923839092e-06,6.65886967965813e-06
CMAS,-4.863652229309082,-0.15846054255962372,1.1523925520018214e-06,6.634053526041685e-06
NR2F6,-4.868297576904297,-0.0800740197300911,1.1256380254986555e-06,6.484162719677186e-06
KIF2A,-4.868908405303955,-0.10668476670980453,1.1221628254359735e-06,6.466204018334376e-06
UBD,-4.869701862335205,-1.0434402227401733,1.1176684152330319e-06,6.442359032274046e-06
RRAS2,-4.8716888427734375,-0.10173541307449341,1.1064823830556338e-06,6.379915322197695e-06
VCPIP1,-4.875234603881836,-0.09447239339351654,1.0867934053177604e-06,6.272390154789577e-06
ABCE1,-4.8777241706848145,-0.13617531955242157,1.0731690802943114e-06,6.197714247806368e-06
GBP4,-4.88002347946167,-0.1595788449048996,1.0607319388752714e-06,6.127845021962511e-06
CA13,-4.880853176116943,-0.13572075963020325,1.0562780285005762e-06,6.104064976461303e-06
HAS3,-4.8814473152160645,-0.1892416924238205,1.0531013587289351e-06,6.087653058995078e-06
C7orf25,-4.881503105163574,-0.1758938580751419,1.0528021083706272e-06,6.087653058995078e-06
CEBPZOS,-4.885693073272705,-0.1101701557636261,1.0306559113757578e-06,5.963622460638864e-06
CD3D,-4.890829086303711,-0.31986451148986816,1.0041214051509841e-06,5.813808276637879e-06
EMC9,-4.8927321434021,-0.32737666368484497,9.944571306912379e-07,5.7596969369503405e-06
PABPC4,-4.893362522125244,-0.03442762419581413,9.9127533190893e-07,5.744948894736306e-06
SORL1,-4.8976521492004395,-0.10822045058012009,9.698842294104562e-07,5.624581987235365e-06
PRELID3B,-4.898020267486572,-0.16298028826713562,9.68070525439627e-07,5.615865011549354e-06
TMEM160,-4.8987627029418945,-0.20497018098831177,9.644214520104263e-07,5.5964918790925955e-06
ZFP62,-4.899493217468262,-0.11311808228492737,9.608409993734648e-07,5.577504639059708e-06
C1RL,-4.899778366088867,-0.04012341797351837,9.594480808561203e-07,5.571207513821569e-06
SETX,-4.902255535125732,-0.04143042117357254,9.474238267755575e-07,5.506691621907949e-06
PHKB,-4.904706001281738,-0.04565754532814026,9.356738535347804e-07,5.441895985723995e-06
MED21,-4.906380653381348,-0.06922534853219986,9.27724205161183e-07,5.397396743154605e-06
CCR1,-4.908738613128662,-0.4731194078922272,9.166407955849425e-07,5.3363486367569e-06
TMEM41B,-4.910058975219727,-0.07630135864019394,9.104899619978281e-07,5.303956022179358e-06
ZNF121,-4.910304069519043,-0.07444051653146744,9.093519179629749e-07,5.2990336386098974e-06
PRRC2A,-4.911375522613525,-0.03671876713633537,9.04395929372093e-07,5.271852738525527e-06
GMFG,-4.911858081817627,-0.18146805465221405,9.021731521067599e-07,5.260591724087208e-06
LCOR,-4.916331768035889,-0.04637781158089638,8.818080730767456e-07,5.14350115399152e-06
ZHX2,-4.91671085357666,-0.10007596015930176,8.80103573098319e-07,5.1352154916953225e-06
PSMD14,-4.916875839233398,-0.28585299849510193,8.793631229944157e-07,5.132551320201751e-06
CCNG2,-4.919440269470215,-0.18745841085910797,8.679200271909318e-07,5.069034215654531e-06
LANCL1,-4.919631481170654,-0.10003891587257385,8.670736093245814e-07,5.06572698022846e-06
ZGPAT,-4.919733047485352,-0.03773581609129906,8.666237998688763e-07,5.064735471631875e-06
AAGAB,-4.91982889175415,-0.052102942019701004,8.661992731691895e-07,5.063891127528382e-06
CBLL1,-4.921870708465576,-0.17972446978092194,8.572093874650454e-07,5.012956062141964e-06
TMEM14A,-4.92492151260376,-0.1625407636165619,8.439422913904215e-07,4.936966843391006e-06
COPG1,-4.92709493637085,-0.05969800800085068,8.346125239614968e-07,4.8855499055590106e-06
KCMF1,-4.927332878112793,-0.03800732269883156,8.335968124047082e-07,4.881184443621092e-06
CERT1,-4.932076930999756,-0.050754364579916,8.135984774829131e-07,4.765626067329457e-06
MSL1,-4.932802677154541,-0.05183839052915573,8.105794565586226e-07,4.749480795039862e-06
CCT8,-4.93391752243042,-0.09495057165622711,8.059656960808015e-07,4.723977865975057e-06
GSK3A,-4.935864448547363,-0.08529844135046005,7.979645914580683e-07,4.678597841356937e-06
TP53RK,-4.936678886413574,-0.18597424030303955,7.946410548412606e-07,4.660622625248029e-06
C9orf78,-4.938005447387695,-0.09923427551984787,7.89255898769157e-07,4.630540286029817e-06
LPP,-4.938098430633545,-0.04838547483086586,7.888808169730272e-07,4.629841912530438e-06
SEPHS2,-4.938568115234375,-0.175718292593956,7.869824368753863e-07,4.620200137526213e-06
MYL9,-4.939825057983398,-0.04701908677816391,7.81926335342638e-07,4.5920077933308155e-06
PPP2R5D,-4.942883491516113,-0.09245332330465317,7.697550625704093e-07,4.523468001754352e-06
SNTB2,-4.945712089538574,-0.06224561110138893,7.586607924437e-07,4.459721862473012e-06
MBOAT2,-4.94795036315918,-0.10202985256910324,7.499894067272446e-07,4.413051888201119e-06
ARSA,-4.948507785797119,-0.05111284554004669,7.478457015540424e-07,4.401870434733136e-06
C1GALT1C1,-4.948757648468018,-0.1329759657382965,7.46886038882726e-07,4.397653323047038e-06
PRRX1,-4.949259281158447,-0.32081109285354614,7.449644020778473e-07,4.387767530414214e-06
GOT2,-4.951225280761719,-0.08634257316589355,7.374758885101452e-07,4.34649250848776e-06
SNHG32,-4.955310344696045,-0.10701996088027954,7.221484973908516e-07,4.25893317998088e-06
ITGB7,-4.9556121826171875,-0.20991207659244537,7.210294129408497e-07,4.253720667144027e-06
HRAS,-4.955688953399658,-0.10379739850759506,7.207445092114186e-07,4.253427616044671e-06
EPCAM,-4.955909252166748,-0.1197921484708786,7.199278716581827e-07,4.249995355965804e-06
ZNF22,-4.957016468048096,-0.1614217907190323,7.158384868144851e-07,4.2272343300390336e-06
LRP3,-4.957132339477539,-0.21462714672088623,7.154126889211046e-07,4.226100046086708e-06
KIAA0100,-4.959903240203857,-0.057108066976070404,7.05283714843282e-07,4.167627494051054e-06
CLDN11,-4.9615702629089355,-0.8386979103088379,6.992563528431603e-07,4.133361677708409e-06
NUDT21,-4.961624622344971,-0.075206458568573,6.990604217947524e-07,4.133361677708409e-06
DNAJB9,-4.965753555297852,-0.10119975358247757,6.843488227598872e-07,4.047888587878404e-06
